7.418 18.6991
7.448 18.7511
7.478 18.803
7.508 18.8549
7.538 18.9068
7.568 18.9586
7.598 19.0104
7.628 19.0622
7.658 19.1139
7.688 19.1656
7.718 19.2172
7.748 19.2687
7.778 19.3202
7.808 19.3715
7.838 19.4228
7.868 19.474
7.898 19.525
7.928 19.576
7.958 19.6269
7.988 19.6777
8.018 19.7284
8.048 19.779
8.078 19.8295
8.108 19.88
8.138 19.9303
8.168 19.9805
8.198 20.0307
8.228 20.0808
8.258 20.1307
8.288 20.1806
8.318 20.2304
8.348 20.2802
8.378 20.3298
8.408 20.3794
8.438 20.4289
8.468 20.4783
8.498 20.5276
8.528 20.5769
8.558 20.626
8.588 20.6752
8.618 20.7242
8.648 20.7732
8.678 20.8221
8.708 20.8709
8.738 20.9196
8.768 20.9682
8.798 21.0167
8.828 21.0651
8.858 21.1133
8.888 21.1614
8.918 21.2093
8.948 21.257
8.978 21.3046
9.008 21.3519
9.038 21.3991
9.068 21.4461
9.098 21.493
9.128 21.5397
9.158 21.5863
9.188 21.6329
9.218 21.6795
9.248 21.7261
9.278 21.7727
9.308 21.8194
9.338 21.8663
9.368 21.9132
9.398 21.9604
9.428 22.0077
9.458 22.0553
9.488 22.1028
9.518 22.1504
9.548 22.1977
9.578 22.2447
9.608 22.2912
9.638 22.3372
9.668 22.3825
9.698 22.427
9.728 22.4706
9.758 22.5131
9.788 22.5544
9.818 22.5944
9.848 22.6331
9.878 22.6713
9.908 22.7099
9.938 22.7497
9.968 22.7909
9.998 22.8332
10.028 22.8764
10.058 22.9204
10.088 22.9649
10.118 23.0098
10.148 23.0548
10.178 23.0997
10.208 23.1443
10.238 23.1885
10.268 23.2323
10.298 23.2755
10.328 23.3185
10.358 23.3611
10.388 23.4035
10.418 23.4457
10.448 23.4877
10.478 23.5297
10.508 23.5717
10.538 23.6138
10.568 23.6558
10.598 23.698
10.628 23.7401
10.658 23.7821
10.688 23.8241
10.718 23.866
10.748 23.9078
10.778 23.9495
10.808 23.9909
10.838 24.0322
10.868 24.0732
10.898 24.1142
10.928 24.1551
10.958 24.1961
10.988 24.2371
11.018 24.2783
11.048 24.3198
11.078 24.3615
11.108 24.4035
11.138 24.446
11.168 24.4887
11.198 24.5315
11.228 24.5741
11.258 24.6164
11.288 24.658
11.318 24.6989
11.348 24.7386
11.378 24.7771
11.408 24.8142
11.438 24.8496
11.468 24.8841
11.498 24.919
11.528 24.9554
11.558 24.9938
11.588 25.0339
11.618 25.075
11.648 25.1168
11.678 25.1586
11.708 25.2
11.738 25.2405
11.768 25.2802
11.798 25.3197
11.828 25.3592
11.858 25.3993
11.888 25.4404
11.918 25.4831
11.948 25.5269
11.978 25.5691
12.008 25.6064
12.038 25.6358
12.068 25.6599
12.098 25.6842
12.128 25.7141
12.158 25.7516
12.188 25.794
12.218 25.8378
12.248 25.8806
12.278 25.922
12.308 25.9624
12.338 26.002
12.368 26.041
12.398 26.0799
12.428 26.1188
12.458 26.158
12.488 26.1974
12.518 26.2373
12.548 26.2775
12.578 26.3182
12.608 26.3595
12.638 26.4013
12.668 26.4433
12.698 26.4852
12.728 26.5263
12.758 26.5663
12.788 26.6045
12.818 26.6405
12.848 26.6743
12.878 26.7074
12.908 26.7417
12.938 26.779
12.968 26.8189
12.998 26.8602
13.028 26.9013
13.058 26.9415
13.088 26.9813
13.118 27.0209
13.148 27.0608
13.178 27.1008
13.208 27.1406
13.238 27.18
13.268 27.2187
13.298 27.2569
13.328 27.2947
13.358 27.3322
13.388 27.3693
13.418 27.4061
13.448 27.4427
